"fk_personne","nom","annee_nais","fk_uni","universite"
http://www.wikidata.org/entity/Q117061544,Valiantsin Stefanovic,1972,http://www.wikidata.org/entity/Q4288587,International University MITSO
http://www.wikidata.org/entity/Q465183,Renate Dorrestein,1954,http://www.wikidata.org/entity/Q6054382,International Writing Program
http://www.wikidata.org/entity/Q13071782,Ma Thida,1966,http://www.wikidata.org/entity/Q6054382,International Writing Program
http://www.wikidata.org/entity/Q1545337,Gigi Gorgeous,1992,http://www.wikidata.org/entity/Q6063480,Iona Catholic Secondary School
http://www.wikidata.org/entity/Q6228998,Zach Wahls,1991,http://www.wikidata.org/entity/Q6064316,Iowa City West High School
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,1859,http://www.wikidata.org/entity/Q1136919,Iowa State University
http://www.wikidata.org/entity/Q27218377,Alda Heaton Wilson,1873,http://www.wikidata.org/entity/Q1136919,Iowa State University
http://www.wikidata.org/entity/Q6375583,Kate Knuth,1981,http://www.wikidata.org/entity/Q6073132,Irondale High School
http://www.wikidata.org/entity/Q7285565,Raja Zulqarnain,1954,http://www.wikidata.org/entity/Q6082141,Islamia College
http://www.wikidata.org/entity/Q47893949,Cemil Aksu,1977,http://www.wikidata.org/entity/Q344262,Istanbul Bilgi University
http://www.wikidata.org/entity/Q110126,Hrant Dink,1954,http://www.wikidata.org/entity/Q192964,Istanbul University
http://www.wikidata.org/entity/Q308154,Abdi İpekçi,1929,http://www.wikidata.org/entity/Q192964,Istanbul University
http://www.wikidata.org/entity/Q29037139,Fatma Bostan Ünsal,1965,http://www.wikidata.org/entity/Q192964,Istanbul University
http://www.wikidata.org/entity/Q47501668,İffet Halim Oruz,1904,http://www.wikidata.org/entity/Q6086405,Istanbul University Faculty of Economics
http://www.wikidata.org/entity/Q7449959,Şenal Sarıhan,1948,http://www.wikidata.org/entity/Q6099542,Istanbul University Faculty of Law
http://www.wikidata.org/entity/Q308154,Abdi İpekçi,1929,http://www.wikidata.org/entity/Q6099542,Istanbul University Faculty of Law
http://www.wikidata.org/entity/Q4998761,Burhan Sönmez,1965,http://www.wikidata.org/entity/Q6099542,Istanbul University Faculty of Law
http://www.wikidata.org/entity/Q12811826,Sezgin Tanrıkulu,1963,http://www.wikidata.org/entity/Q6099542,Istanbul University Faculty of Law
http://www.wikidata.org/entity/Q15998515,Azmiye Hami Güven,1904,http://www.wikidata.org/entity/Q21600883,Istanbul University Faculty of Letters
http://www.wikidata.org/entity/Q12810813,Memet Ali Alabora,1977,http://www.wikidata.org/entity/Q3018624,Istanbul University State Conservatory
http://www.wikidata.org/entity/Q78911542,Micky Lee,1975,http://www.wikidata.org/entity/Q3540690,Ithaca College
http://www.wikidata.org/entity/Q3742492,Van Jones,1968,http://www.wikidata.org/entity/Q6116980,Jackson Central-Merry High School
http://www.wikidata.org/entity/Q30252551,Brandy G. Robinson,1978,http://www.wikidata.org/entity/Q1747601,Jackson State University
http://www.wikidata.org/entity/Q17580409,Mohit Ray,1954,http://www.wikidata.org/entity/Q2579702,Jadavpur University
http://www.wikidata.org/entity/Q38668442,Sockalingam Yogalingam,1965,http://www.wikidata.org/entity/Q6121951,Jaffna Central College
http://www.wikidata.org/entity/Q38668442,Sockalingam Yogalingam,1967,http://www.wikidata.org/entity/Q6121951,Jaffna Central College
http://www.wikidata.org/entity/Q3358510,Rajani Thiranagama,1954,http://www.wikidata.org/entity/Q6121947,Jaffna College
http://www.wikidata.org/entity/Q55639345,Bondita Acharya,1972,http://www.wikidata.org/entity/Q6122149,Jagannath Barooah University
http://www.wikidata.org/entity/Q7462232,Shahriar Kabir,1950,http://www.wikidata.org/entity/Q6122176,Jagannath University
http://www.wikidata.org/entity/Q65088016,Renata Kim,1966,http://www.wikidata.org/entity/Q189441,Jagiellonian University
http://www.wikidata.org/entity/Q9376794,Wojciech Pęgiel,1955,http://www.wikidata.org/entity/Q189441,Jagiellonian University
http://www.wikidata.org/entity/Q11708450,Halina Nieć,1941,http://www.wikidata.org/entity/Q189441,Jagiellonian University
http://www.wikidata.org/entity/Q117561785,Maja Heban,1990,http://www.wikidata.org/entity/Q189441,Jagiellonian University
http://www.wikidata.org/entity/Q5880211,Giovanny Romero Infante,1988,http://www.wikidata.org/entity/Q56377773,Jaime Bausate y Meza University
http://www.wikidata.org/entity/Q16732691,Sherri Mitchell,1969,http://www.wikidata.org/entity/Q6133193,James E. Rogers College of Law
http://www.wikidata.org/entity/Q160163,Norman Finkelstein,1953,http://www.wikidata.org/entity/Q6138769,James Madison High School
http://www.wikidata.org/entity/Q67080456,Nina Willner,1961,http://www.wikidata.org/entity/Q258943,James Madison University
http://www.wikidata.org/entity/Q51865215,Shah Alam,1981,http://www.wikidata.org/entity/Q2340211,Jamia Millia Islamia
http://www.wikidata.org/entity/Q4765731,Anjali Gopalan,1957,http://www.wikidata.org/entity/Q1147063,Jawaharlal Nehru University
http://www.wikidata.org/entity/Q5951290,Homeyra Qaderi,1979,http://www.wikidata.org/entity/Q1147063,Jawaharlal Nehru University
http://www.wikidata.org/entity/Q3340370,Nicolas Gougain,1984,http://www.wikidata.org/entity/Q623154,Jean Monnet University
http://www.wikidata.org/entity/Q32148408,Najma Kousri,1991,http://www.wikidata.org/entity/Q4027,Jean Moulin University - Lyon 3
http://www.wikidata.org/entity/Q7500187,Shokufeh Kavani,1970,http://www.wikidata.org/entity/Q6564419,Jeanne d'Arc School (Tehran)
http://www.wikidata.org/entity/Q97198138,Q97198138,1968,http://www.wikidata.org/entity/Q623851,Jeonbuk National University
http://www.wikidata.org/entity/Q1031888,Kim So-yeon,1970,http://www.wikidata.org/entity/Q12616182,Jeonghwa Girls' Commercial High School
http://www.wikidata.org/entity/Q4681689,Adelaide Casely-Hayford,1868,http://www.wikidata.org/entity/Q6184813,Jersey College for Girls
http://www.wikidata.org/entity/Q16204319,Annie Elizabeth Clark,1989,http://www.wikidata.org/entity/Q6186715,Jesse O. Sanderson High School
http://www.wikidata.org/entity/Q5981938,Ian Kagedan,1955,http://www.wikidata.org/entity/Q1688743,Jewish Theological Seminary of America
http://www.wikidata.org/entity/Q22100201,Zhao Wei,1991,http://www.wikidata.org/entity/Q6191772,Jiangxi Normal University
http://www.wikidata.org/entity/Q41617,Liu Xiaobo,1955,http://www.wikidata.org/entity/Q1432030,Jilin University
http://www.wikidata.org/entity/Q5619582,Guo Guoting,1958,http://www.wikidata.org/entity/Q1432030,Jilin University
http://www.wikidata.org/entity/Q15211987,Wang Gongquan,1961,http://www.wikidata.org/entity/Q10917222,Jilin University of Technology
http://www.wikidata.org/entity/Q7495343,Sherri W. Goodman,1959,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q22096826,Adalbert “Bert” Tucker,1944,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q5257279,Denis Hayes,1944,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q5115848,Chuck Wolfe,1961,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q7626859,Stuart Milk,1960,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q7561026,Naela Chohan,1958,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q5606832,Gregory C. Carr,1959,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q18043959,Steven Goldstein,1962,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q18158191,Marc Solomon,1966,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q16196396,Rea Carey,1966,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q18627433,David Razú Aznar,1974,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q3431619,Ricken Patel,1977,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government
http://www.wikidata.org/entity/Q989,John Paul II,1920,http://www.wikidata.org/entity/Q175529,John Paul II Catholic University of Lublin
http://www.wikidata.org/entity/Q7365461,Ronan Farrow,1987,http://www.wikidata.org/entity/Q5059890,Johns Hopkins Center for Talented Youth
http://www.wikidata.org/entity/Q6178317,Jennifer Finney Boylan,1958,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q211239,Jody Williams,1950,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q234338,Iris Chang,1968,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q1444462,Frank William La Rue,1952,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q5483430,Sergio Aguayo,1947,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q75331136,Jamie Pleydell-Bouverie,1989,http://www.wikidata.org/entity/Q193727,Johns Hopkins University
http://www.wikidata.org/entity/Q291068,Mary McLeod Bethune,1875,http://www.wikidata.org/entity/Q11979088,Johnson C. Smith University
http://www.wikidata.org/entity/Q459562,Asma Barlas,1950,http://www.wikidata.org/entity/Q3577962,Josef Korbel School of International Studies
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,1963,http://www.wikidata.org/entity/Q955647,Joseph Fourier University
http://www.wikidata.org/entity/Q115284567,Oleksandra Romantsova,1985,http://www.wikidata.org/entity/Q12107472,KROK University
http://www.wikidata.org/entity/Q460159,Habiba Sarābi,1956,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q460159,Habiba Sarābi,1958,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q262364,Sima Samar,1957,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q25999748,Kubra Khademi,1989,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q465866,Hamida Barmaki,1970,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q100258154,Zarqa Yaftali,1984,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q108444133,Mahbouba Seraj,1948,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q28151671,Salamat Azimi,1965,http://www.wikidata.org/entity/Q1354097,Kabul University
http://www.wikidata.org/entity/Q111729377,Immaculate Akello,1996,http://www.wikidata.org/entity/Q6359113,Kampala International University
http://www.wikidata.org/entity/Q72408609,Hilda Flavia Nakabuye,1997,http://www.wikidata.org/entity/Q6359130,Kampala University
http://www.wikidata.org/entity/Q24646332,Elizabeth W. Crandall,1914,http://www.wikidata.org/entity/Q31249,Kansas State University
http://www.wikidata.org/entity/Q1981295,Francisco Santos Calderón,1961,http://www.wikidata.org/entity/Q31249,Kansas State University
http://www.wikidata.org/entity/Q708121,Shih Ming-teh,1941,http://www.wikidata.org/entity/Q6366113,Kaohsiung Municipal Kaohsiung Senior High School
http://www.wikidata.org/entity/Q47689535,Q47689535,1956,http://www.wikidata.org/entity/Q15908466,Kaohsiung Municipal Kaohsiung Vocational High School of Commerce
http://www.wikidata.org/entity/Q4065792,Andrea Andreen,1888,http://www.wikidata.org/entity/Q219564,Karolinska Institutet
http://www.wikidata.org/entity/Q52223624,Rebecca Gomperts,1966,http://www.wikidata.org/entity/Q219564,Karolinska Institutet
http://www.wikidata.org/entity/Q4975099,Ingrid Robeyns,1972,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven
http://www.wikidata.org/entity/Q59530001,Emma Vorlat,1929,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven
http://www.wikidata.org/entity/Q2601872,Eva Brems,1969,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven
http://www.wikidata.org/entity/Q4075707,Fäwziä Bäyrämevä,1950,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q1985571,Naum Meiman,1912,http://www.wikidata.org/entity/Q113788,Kazan Federal University
http://www.wikidata.org/entity/Q4122683,Pyotr Voys,1946,http://www.wikidata.org/entity/Q2339907,Kazan State University of Architecture and Engineering
http://www.wikidata.org/entity/Q254858,Emily Davison,1872,http://www.wikidata.org/entity/Q6391475,Kensington Prep School
http://www.wikidata.org/entity/Q333992,Eleanor Rathbone,1872,http://www.wikidata.org/entity/Q6391475,Kensington Prep School
http://www.wikidata.org/entity/Q80632185,Wagatwe Wanjuki,1987,http://www.wikidata.org/entity/Q6391858,Kent Place School
http://www.wikidata.org/entity/Q7608354,Stephanie Nyombayire,1986,http://www.wikidata.org/entity/Q6391891,Kent School
http://www.wikidata.org/entity/Q22809921,Muzoon Almellehan,1999,http://www.wikidata.org/entity/Q6392098,Kenton School
http://www.wikidata.org/entity/Q24248254,Derrius Quarles,1990,http://www.wikidata.org/entity/Q6392506,Kenwood Academy
http://www.wikidata.org/entity/Q84202572,Elizabeth Wathuti,1995,http://www.wikidata.org/entity/Q46756,Kenyatta University
http://www.wikidata.org/entity/Q2477108,Petro Hryhorenko,1907,http://www.wikidata.org/entity/Q1164068,Kharkiv Polytechnic Institute
http://www.wikidata.org/entity/Q90744534,Nataliya Zubar,1965,http://www.wikidata.org/entity/Q1164068,Kharkiv Polytechnic Institute
http://www.wikidata.org/entity/Q61116831,Emir-Usein Kuku,1976,http://www.wikidata.org/entity/Q56832,Kherson National Technical University
http://www.wikidata.org/entity/Q55974539,Kateryna Handziuk,1985,http://www.wikidata.org/entity/Q4497356,Kherson State University
http://www.wikidata.org/entity/Q15830710,Park Sang-hak,1968,http://www.wikidata.org/entity/Q40000,Kim Chaek University of Technology
http://www.wikidata.org/entity/Q12251245,Waleed Abulkhair,1979,http://www.wikidata.org/entity/Q1795928,King Abdulaziz University
http://www.wikidata.org/entity/Q15975662,Heydon Prowse,1981,http://www.wikidata.org/entity/Q6411230,King Alfred School
http://www.wikidata.org/entity/Q16205127,"Ruth Hunt, Baroness Hunt of Bethnal Green",1980,http://www.wikidata.org/entity/Q6411518,King Edward VI Camp Hill School for Girls
http://www.wikidata.org/entity/Q6211024,Joe Lycett,1988,http://www.wikidata.org/entity/Q6411524,King Edward VI Five Ways School
http://www.wikidata.org/entity/Q336339,Anwar Fazal,1941,http://www.wikidata.org/entity/Q17144637,King Edward VII School
http://www.wikidata.org/entity/Q53779947,Alba Villanueva Navasquillo,1984,http://www.wikidata.org/entity/Q2000629,King Juan Carlos University
http://www.wikidata.org/entity/Q108772867,Tiwagorn Withiton,1975,http://www.wikidata.org/entity/Q1742058,King Mongkut's University of Technology North Bangkok
http://www.wikidata.org/entity/Q5681752,Hatoon al-Fassi,1964,http://www.wikidata.org/entity/Q1752043,King Saud University
http://www.wikidata.org/entity/Q86371224,Huda al-Daghfaq,1967,http://www.wikidata.org/entity/Q1752043,King Saud University
http://www.wikidata.org/entity/Q22948903,Abduaziz al Hussan,1981,http://www.wikidata.org/entity/Q1752043,King Saud University
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,1942,http://www.wikidata.org/entity/Q924289,King's College
http://www.wikidata.org/entity/Q43033,Desmond Tutu,1931,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q63284557,Roger Hallam,1966,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q40909,Virginia Woolf,1882,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q282787,Derek Jarman,1942,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q20684900,Alaa Murabit,1989,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q4777813,Anup Singh Choudry,1949,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q28867759,Susan Reynolds Crease,1855,http://www.wikidata.org/entity/Q245247,King's College London
http://www.wikidata.org/entity/Q16240264,CN Lester,1984,http://www.wikidata.org/entity/Q245247,King's College London
