item,itemLabel,occupation,occupationLabel
http://www.wikidata.org/entity/Q18762034,Margaret Parker,http://www.wikidata.org/entity/Q16611574,social reformer
http://www.wikidata.org/entity/Q18762034,Margaret Parker,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q18762034,Margaret Parker,http://www.wikidata.org/entity/Q97621558,temperance worker
http://www.wikidata.org/entity/Q6646452,Armand Lévy,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q6646452,Armand Lévy,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q6646452,Armand Lévy,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6646452,Armand Lévy,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q99383415,Martha McWhirter,http://www.wikidata.org/entity/Q15982858,motivational speaker
http://www.wikidata.org/entity/Q99383415,Martha McWhirter,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q225863,Josephine Butler,http://www.wikidata.org/entity/Q16611574,social reformer
http://www.wikidata.org/entity/Q225863,Josephine Butler,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,http://www.wikidata.org/entity/Q381353,woman of letters
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,http://www.wikidata.org/entity/Q12362622,philanthropist
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q27468360,Mary Chase Walker,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q27468360,Mary Chase Walker,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55886359,Antonie Schrötter von Kristelli,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q110060222,Marie von Hombergk zu Vach,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q110060222,Marie von Hombergk zu Vach,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,http://www.wikidata.org/entity/Q97621558,temperance worker
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q33231,photographer
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,http://www.wikidata.org/entity/Q177220,singer
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q102958766,Sarah Jane Kirk,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q102958766,Sarah Jane Kirk,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q974144,educator
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q8359428,social activist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q16003550,pacifist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,http://www.wikidata.org/entity/Q34074720,feminist
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q7886765,union organizer
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q15627169,trade unionist
http://www.wikidata.org/entity/Q107082,Mary Harris Jones,http://www.wikidata.org/entity/Q28532974,community organizer
http://www.wikidata.org/entity/Q38786,Mathilde Fibiger,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q38786,Mathilde Fibiger,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q24242263,Harriet Jemima Winifred Clisby,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q24242263,Harriet Jemima Winifred Clisby,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2748528,Emily Davies,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q2748528,Emily Davies,http://www.wikidata.org/entity/Q1231865,pedagogue
http://www.wikidata.org/entity/Q2748528,Emily Davies,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2748528,Emily Davies,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q2748528,Emily Davies,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55907398,Sidonie Kohen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,http://www.wikidata.org/entity/Q33231,photographer
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,http://www.wikidata.org/entity/Q1028181,painter
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,http://www.wikidata.org/entity/Q15296811,drawer
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q110348313,Sigþrúður Friðriksdóttir,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q88216283,Eliza Wright Osborne,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q88216283,Eliza Wright Osborne,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,http://www.wikidata.org/entity/Q214917,playwright
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,http://www.wikidata.org/entity/Q36834,composer
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q18721964,Isa Knox,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q18721964,Isa Knox,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q18721964,Isa Knox,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q18721964,Isa Knox,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q18721964,Isa Knox,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q28922613,Anna Houry,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q28922613,Anna Houry,http://www.wikidata.org/entity/Q102252389,fourierist
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q685433,salesperson
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q897359,day labourer
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q12713481,laborer
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q16624872,washerwoman
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q88211310,Marie Mineur,http://www.wikidata.org/entity/Q60456278,secularist
http://www.wikidata.org/entity/Q2418031,Mary Edwards Walker,http://www.wikidata.org/entity/Q18510179,abolitionist
http://www.wikidata.org/entity/Q2418031,Mary Edwards Walker,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q1056391,head teacher
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q1459149,schoolmaster
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q1780490,communard
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,http://www.wikidata.org/entity/Q181043,dissident
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,http://www.wikidata.org/entity/Q3242115,revolutionary
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q113489143,Ida Schmidt-Zabierow,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q18814623,autobiographer
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2406076,Betsy Perk,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q2406076,Betsy Perk,http://www.wikidata.org/entity/Q214917,playwright
http://www.wikidata.org/entity/Q2406076,Betsy Perk,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2406076,Betsy Perk,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q2406076,Betsy Perk,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q12859263,orator
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q4935550,Ellen Anckarsvärd,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,http://www.wikidata.org/entity/Q214917,playwright
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,http://www.wikidata.org/entity/Q1500610,community leader
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q94733019,Auguste von Littrow,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,http://www.wikidata.org/entity/Q4853732,children's writer
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q19059794,Maria Scheltema,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q19059794,Maria Scheltema,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,http://www.wikidata.org/entity/Q322170,suffragette
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q18671143,Emily Carpenter,http://www.wikidata.org/entity/Q61061,chancellor
http://www.wikidata.org/entity/Q18671143,Emily Carpenter,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q18671143,Emily Carpenter,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q18603370,Anna Wolterbeek,http://www.wikidata.org/entity/Q1028181,painter
