item,itemLabel,occupationLabel
http://www.wikidata.org/entity/Q21821392,Gina Athena Ulysse,women's rights activist
http://www.wikidata.org/entity/Q23038662,Jeanne Doomen,journalist
http://www.wikidata.org/entity/Q23038662,Jeanne Doomen,women's rights activist
http://www.wikidata.org/entity/Q50379236,Amal Harthy,writer
http://www.wikidata.org/entity/Q50379236,Amal Harthy,women's rights activist
http://www.wikidata.org/entity/Q272205,Starhawk,writer
http://www.wikidata.org/entity/Q272205,Starhawk,journalist
http://www.wikidata.org/entity/Q272205,Starhawk,environmentalist
http://www.wikidata.org/entity/Q272205,Starhawk,women's rights activist
http://www.wikidata.org/entity/Q1516440,Nahid Toubia,surgeon
http://www.wikidata.org/entity/Q1516440,Nahid Toubia,university teacher
http://www.wikidata.org/entity/Q1516440,Nahid Toubia,pediatric surgeon
http://www.wikidata.org/entity/Q1516440,Nahid Toubia,women's rights activist
http://www.wikidata.org/entity/Q3393862,Gemma Lienas,writer
http://www.wikidata.org/entity/Q3393862,Gemma Lienas,politician
http://www.wikidata.org/entity/Q3393862,Gemma Lienas,women's rights activist
http://www.wikidata.org/entity/Q3271698,Léonie Couture,women's rights activist
http://www.wikidata.org/entity/Q2278761,Sylvia Rivera,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q2278761,Sylvia Rivera,women's rights activist
http://www.wikidata.org/entity/Q113900337,Nelia Sancho,women's rights activist
http://www.wikidata.org/entity/Q116477533,Lourdes Huanca,human rights activist
http://www.wikidata.org/entity/Q116477533,Lourdes Huanca,activist
http://www.wikidata.org/entity/Q116477533,Lourdes Huanca,women's rights activist
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,president
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,historian
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,university teacher
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,publication manager
http://www.wikidata.org/entity/Q3617921,Annarita Buttafuoco,women's rights activist
http://www.wikidata.org/entity/Q75019257,Christine Hjortland,lawyer
http://www.wikidata.org/entity/Q75019257,Christine Hjortland,civil servant
http://www.wikidata.org/entity/Q75019257,Christine Hjortland,women's rights activist
http://www.wikidata.org/entity/Q122575391,Presen Zubillaga Auza,teacher
http://www.wikidata.org/entity/Q122575391,Presen Zubillaga Auza,women's rights activist
http://www.wikidata.org/entity/Q7368883,Rosie Boycott,journalist
http://www.wikidata.org/entity/Q7368883,Rosie Boycott,women's rights activist
http://www.wikidata.org/entity/Q92054617,Marisa Barrena Larruzea,teacher
http://www.wikidata.org/entity/Q92054617,Marisa Barrena Larruzea,Wikipedian
http://www.wikidata.org/entity/Q92054617,Marisa Barrena Larruzea,women's rights activist
http://www.wikidata.org/entity/Q92054617,Marisa Barrena Larruzea,psychopedagogue
http://www.wikidata.org/entity/Q8969827,Josephine Ho,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q8969827,Josephine Ho,sex educator
http://www.wikidata.org/entity/Q8969827,Josephine Ho,women's rights activist
http://www.wikidata.org/entity/Q9368654,Victoria Popescu,diplomat
http://www.wikidata.org/entity/Q9368654,Victoria Popescu,women's rights activist
http://www.wikidata.org/entity/Q78062311,Cecilia Loría Saviñón,teacher
http://www.wikidata.org/entity/Q78062311,Cecilia Loría Saviñón,psychologist
http://www.wikidata.org/entity/Q78062311,Cecilia Loría Saviñón,women's rights activist
http://www.wikidata.org/entity/Q79402607,Sally Cole,university teacher
http://www.wikidata.org/entity/Q79402607,Sally Cole,anthropologist
http://www.wikidata.org/entity/Q79402607,Sally Cole,women's rights activist
http://www.wikidata.org/entity/Q100740646,Vijaya Dabbe,writer
http://www.wikidata.org/entity/Q100740646,Vijaya Dabbe,poet
http://www.wikidata.org/entity/Q100740646,Vijaya Dabbe,women's rights activist
http://www.wikidata.org/entity/Q5715323,Aída García Naranjo,politician
http://www.wikidata.org/entity/Q5715323,Aída García Naranjo,singer
http://www.wikidata.org/entity/Q5715323,Aída García Naranjo,educator
http://www.wikidata.org/entity/Q5715323,Aída García Naranjo,women's rights activist
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,writer
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,social pedagogue
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,journalist
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,lecturer
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,communication scholar
http://www.wikidata.org/entity/Q34772783,Gitti Hentschel,women's rights activist
http://www.wikidata.org/entity/Q105602197,Dolors Majoral i Puig,stage actor
http://www.wikidata.org/entity/Q105602197,Dolors Majoral i Puig,theatrical director
http://www.wikidata.org/entity/Q105602197,Dolors Majoral i Puig,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q105602197,Dolors Majoral i Puig,women's rights activist
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,writer
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,historian
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,curator
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,university teacher
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,art historian
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,academic
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,essayist
http://www.wikidata.org/entity/Q19609712,Judith M. Bennett,women's rights activist
http://www.wikidata.org/entity/Q20876681,Gabriela Serra i Frediani,teacher
http://www.wikidata.org/entity/Q20876681,Gabriela Serra i Frediani,politician
http://www.wikidata.org/entity/Q20876681,Gabriela Serra i Frediani,social activist
http://www.wikidata.org/entity/Q20876681,Gabriela Serra i Frediani,women's rights activist
http://www.wikidata.org/entity/Q106873689,Lila Thomàs Andreu,teacher
http://www.wikidata.org/entity/Q106873689,Lila Thomàs Andreu,politician
http://www.wikidata.org/entity/Q106873689,Lila Thomàs Andreu,women's rights activist
http://www.wikidata.org/entity/Q106205593,Jocelyn Dow,entrepreneur
http://www.wikidata.org/entity/Q106205593,Jocelyn Dow,human rights activist
http://www.wikidata.org/entity/Q106205593,Jocelyn Dow,women's rights activist
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,women's rights activist
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,teacher
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,politician
http://www.wikidata.org/entity/Q462384,Marcella Althaus-Reid,writer
http://www.wikidata.org/entity/Q462384,Marcella Althaus-Reid,theologian
http://www.wikidata.org/entity/Q462384,Marcella Althaus-Reid,university teacher
http://www.wikidata.org/entity/Q462384,Marcella Althaus-Reid,women's rights activist
http://www.wikidata.org/entity/Q265133,Amina Wadud,university teacher
http://www.wikidata.org/entity/Q265133,Amina Wadud,Islamicist
http://www.wikidata.org/entity/Q265133,Amina Wadud,women's rights activist
http://www.wikidata.org/entity/Q268510,Marilyn Waring,writer
http://www.wikidata.org/entity/Q268510,Marilyn Waring,politician
http://www.wikidata.org/entity/Q268510,Marilyn Waring,farmer
http://www.wikidata.org/entity/Q268510,Marilyn Waring,economist
http://www.wikidata.org/entity/Q268510,Marilyn Waring,university teacher
http://www.wikidata.org/entity/Q268510,Marilyn Waring,environmentalist
http://www.wikidata.org/entity/Q268510,Marilyn Waring,women's rights activist
http://www.wikidata.org/entity/Q63615059,Magaly Quintana,historian
http://www.wikidata.org/entity/Q63615059,Magaly Quintana,activist
http://www.wikidata.org/entity/Q63615059,Magaly Quintana,women's rights activist
http://www.wikidata.org/entity/Q3086620,Françoise Vergès,political scientist
http://www.wikidata.org/entity/Q3086620,Françoise Vergès,university teacher
http://www.wikidata.org/entity/Q3086620,Françoise Vergès,women's rights activist
http://www.wikidata.org/entity/Q62913566,Mieke Aerts,historian
http://www.wikidata.org/entity/Q62913566,Mieke Aerts,university teacher
http://www.wikidata.org/entity/Q62913566,Mieke Aerts,women's rights activist
http://www.wikidata.org/entity/Q28022026,Rita Maria Radl Philipp,researcher
http://www.wikidata.org/entity/Q28022026,Rita Maria Radl Philipp,sociologist
http://www.wikidata.org/entity/Q28022026,Rita Maria Radl Philipp,women's rights activist
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,writer
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,teacher
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,poet
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,politician
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,trade unionist
http://www.wikidata.org/entity/Q3474856,Saida Menebhi,women's rights activist
http://www.wikidata.org/entity/Q2596377,Helen Zia,journalist
http://www.wikidata.org/entity/Q2596377,Helen Zia,peace activist
http://www.wikidata.org/entity/Q2596377,Helen Zia,women's rights activist
http://www.wikidata.org/entity/Q1931121,Michele Wallace,writer
http://www.wikidata.org/entity/Q1931121,Michele Wallace,women's rights activist
http://www.wikidata.org/entity/Q29913442,Mina Zerrouk,journalist
http://www.wikidata.org/entity/Q29913442,Mina Zerrouk,women's rights activist
http://www.wikidata.org/entity/Q4766677,Ann Simonton,model
http://www.wikidata.org/entity/Q4766677,Ann Simonton,women's rights activist
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,writer
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,lawyer
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,university teacher
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,academic
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,legal scholar
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,women's rights activist
http://www.wikidata.org/entity/Q5248365,Deborah L. Rhode,law professor
http://www.wikidata.org/entity/Q5271565,Diane Sabin,women's rights activist
http://www.wikidata.org/entity/Q111425434,Ana Isabel Zanutigh,chemical engineer
http://www.wikidata.org/entity/Q111425434,Ana Isabel Zanutigh,women's rights activist
http://www.wikidata.org/entity/Q111425434,Ana Isabel Zanutigh,environmental defender
http://www.wikidata.org/entity/Q66796043,Mabel Cañada Zorrilla,environmentalist
http://www.wikidata.org/entity/Q66796043,Mabel Cañada Zorrilla,social activist
http://www.wikidata.org/entity/Q66796043,Mabel Cañada Zorrilla,women's rights activist
http://www.wikidata.org/entity/Q124034460,Danièle Czalczynski,trade unionist
http://www.wikidata.org/entity/Q124034460,Danièle Czalczynski,women's rights activist
http://www.wikidata.org/entity/Q7367223,Ros Coward,writer
http://www.wikidata.org/entity/Q7367223,Ros Coward,journalist
http://www.wikidata.org/entity/Q7367223,Ros Coward,semiologist
http://www.wikidata.org/entity/Q7367223,Ros Coward,women's rights activist
http://www.wikidata.org/entity/Q5362883,Elizabeth Grosz,university teacher
http://www.wikidata.org/entity/Q5362883,Elizabeth Grosz,academic
http://www.wikidata.org/entity/Q5362883,Elizabeth Grosz,philosopher
http://www.wikidata.org/entity/Q5362883,Elizabeth Grosz,women's rights activist
http://www.wikidata.org/entity/Q30114602,Anne Nègre,lawyer
http://www.wikidata.org/entity/Q30114602,Anne Nègre,women's rights activist
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,writer
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,human rights activist
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,journalist
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,visual artist
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,women's rights activist
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,writer
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,translator
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,visual artist
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,philosopher
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,women's rights activist
http://www.wikidata.org/entity/Q59313523,Teresa Meana Suárez,philologist
http://www.wikidata.org/entity/Q59313523,Teresa Meana Suárez,women's rights activist
http://www.wikidata.org/entity/Q58932654,Rina Nissim,writer
http://www.wikidata.org/entity/Q58932654,Rina Nissim,nurse
http://www.wikidata.org/entity/Q58932654,Rina Nissim,film director
http://www.wikidata.org/entity/Q58932654,Rina Nissim,women's rights activist
http://www.wikidata.org/entity/Q58932654,Rina Nissim,naturopath
http://www.wikidata.org/entity/Q20745101,Magdalena Mora,writer
http://www.wikidata.org/entity/Q20745101,Magdalena Mora,activist
http://www.wikidata.org/entity/Q20745101,Magdalena Mora,women's rights activist
http://www.wikidata.org/entity/Q108773756,Elisabeth Vogelheim,women's rights activist
http://www.wikidata.org/entity/Q21294499,Amina Lamrini,politician
http://www.wikidata.org/entity/Q21294499,Amina Lamrini,trade unionist
http://www.wikidata.org/entity/Q21294499,Amina Lamrini,women's rights activist
http://www.wikidata.org/entity/Q23014943,Farzana Bari,politician
http://www.wikidata.org/entity/Q23014943,Farzana Bari,human rights activist
http://www.wikidata.org/entity/Q23014943,Farzana Bari,academic
http://www.wikidata.org/entity/Q23014943,Farzana Bari,women's rights activist
http://www.wikidata.org/entity/Q24690662,Annie Junter,jurist
http://www.wikidata.org/entity/Q24690662,Annie Junter,professeur des universités
http://www.wikidata.org/entity/Q24690662,Annie Junter,women's rights activist
http://www.wikidata.org/entity/Q7087181,Olive Morris,women's rights activist
http://www.wikidata.org/entity/Q260087,Nahed Selim,writer
http://www.wikidata.org/entity/Q260087,Nahed Selim,translator
http://www.wikidata.org/entity/Q260087,Nahed Selim,columnist
http://www.wikidata.org/entity/Q260087,Nahed Selim,women's rights activist
http://www.wikidata.org/entity/Q28947675,Mirna Roldán,artist
http://www.wikidata.org/entity/Q28947675,Mirna Roldán,women's rights activist
http://www.wikidata.org/entity/Q3341943,Nina Power,translator
http://www.wikidata.org/entity/Q3341943,Nina Power,sociologist
http://www.wikidata.org/entity/Q3341943,Nina Power,philosopher
http://www.wikidata.org/entity/Q3341943,Nina Power,women's rights activist
http://www.wikidata.org/entity/Q3259435,Lorena Parini,teacher
http://www.wikidata.org/entity/Q3259435,Lorena Parini,political scientist
http://www.wikidata.org/entity/Q3259435,Lorena Parini,militant
http://www.wikidata.org/entity/Q3259435,Lorena Parini,women's rights activist
http://www.wikidata.org/entity/Q2997353,Corinne Monique Belliard,historian
http://www.wikidata.org/entity/Q2997353,Corinne Monique Belliard,women's rights activist
http://www.wikidata.org/entity/Q66035601,Magaly Reyes Chávez,human rights activist
http://www.wikidata.org/entity/Q66035601,Magaly Reyes Chávez,women's rights activist
http://www.wikidata.org/entity/Q2086841,Eve Ensler,actor
http://www.wikidata.org/entity/Q2086841,Eve Ensler,writer
http://www.wikidata.org/entity/Q2086841,Eve Ensler,playwright
http://www.wikidata.org/entity/Q2086841,Eve Ensler,autobiographer
http://www.wikidata.org/entity/Q2086841,Eve Ensler,women's rights activist
http://www.wikidata.org/entity/Q27902928,Renée Römkens,university teacher
http://www.wikidata.org/entity/Q27902928,Renée Römkens,women's rights activist
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,actor
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,writer
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,human rights activist
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,university teacher
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,theatrical director
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,women's rights activist
http://www.wikidata.org/entity/Q7602909,Stanislava Staša Zajović,non-fiction writer
http://www.wikidata.org/entity/Q7602909,Stanislava Staša Zajović,women's rights activist
http://www.wikidata.org/entity/Q91801482,Maria Duran Febrer,lawyer
http://www.wikidata.org/entity/Q91801482,Maria Duran Febrer,politician
