item,itemLabel,year,lieunaissance,lieunaissanceLabel,coordinates
http://www.wikidata.org/entity/Q22693072,RWLE Möller,1952,http://www.wikidata.org/entity/Q3933,Celle,Point(10.0825 52.625555555)
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,1952,http://www.wikidata.org/entity/Q2894035,Beit Chabab,Point(35.6725 33.927222222)
http://www.wikidata.org/entity/Q8053087,Yevhen Zakharov,1952,http://www.wikidata.org/entity/Q42308,Kharkiv,Point(36.231111111 49.9925)
http://www.wikidata.org/entity/Q110401,Corny Littmann,1952,http://www.wikidata.org/entity/Q2742,Münster,Point(7.625555555 51.9625)
http://www.wikidata.org/entity/Q432239,Pedro Lemebel,1952,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q30114602,Anne Nègre,1952,http://www.wikidata.org/entity/Q48958,Neuilly-sur-Seine,Point(2.2675 48.887222222)
http://www.wikidata.org/entity/Q1373619,Eugénie Musayidire,1952,http://www.wikidata.org/entity/Q1037,Rwanda,Point(30.0 -2.0)
http://www.wikidata.org/entity/Q260087,Nahed Selim,1953,http://www.wikidata.org/entity/Q18670184,Q18670184,
http://www.wikidata.org/entity/Q3574624,Zainap Gashaeva,1953,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(68.0 48.0)
http://www.wikidata.org/entity/Q3335300,Najib Chaouki,1953,http://www.wikidata.org/entity/Q1028,Morocco,Point(-6.0 32.0)
http://www.wikidata.org/entity/Q19924543,Maia Weinstock,1953,http://www.wikidata.org/entity/Q49111,Cambridge,Point(-71.106111111 42.375)
http://www.wikidata.org/entity/Q6749405,Mani Mitchell,1953,http://www.wikidata.org/entity/Q139918,Waikato,Point(175.333333333 -37.5)
http://www.wikidata.org/entity/Q4757648,Andrew Kooman,1953,http://www.wikidata.org/entity/Q23025,Red Deer,Point(-113.811111111 52.268055555)
http://www.wikidata.org/entity/Q28947675,Mirna Roldán,1953,http://www.wikidata.org/entity/Q210307,Ciudad Nezahualcóyotl,Point(-99.01483 19.40061)
http://www.wikidata.org/entity/Q3074044,Florence d'Azémar,1953,http://www.wikidata.org/entity/Q142,France,Point(2.0 47.0)
http://www.wikidata.org/entity/Q7602909,Stanislava Staša Zajović,1953,http://www.wikidata.org/entity/Q200733,Nikšić,Point(18.94 42.78)
http://www.wikidata.org/entity/Q7602909,Stanislava Staša Zajović,1953,http://www.wikidata.org/entity/Q200733,Nikšić,Point(18.94446 42.7731)
http://www.wikidata.org/entity/Q3341943,Nina Power,1953,http://www.wikidata.org/entity/Q1344070,West Country,
http://www.wikidata.org/entity/Q50344794,Layla Chaouni,1953,http://www.wikidata.org/entity/Q80985,Fez,Point(-5.003333333 34.043333333)
http://www.wikidata.org/entity/Q42950779,Cecilia Nembou,1953,http://www.wikidata.org/entity/Q602106,Manus Island,Point(146.9 -2.1)
http://www.wikidata.org/entity/Q20644111,Adriana Portillo-Bartow,1953,http://www.wikidata.org/entity/Q774,Guatemala,Point(-90.25 15.5)
http://www.wikidata.org/entity/Q17612067,Suaad Allami,1953,http://www.wikidata.org/entity/Q1017715,Sadr City,Point(44.458333333 33.388888888)
http://www.wikidata.org/entity/Q22209493,Paulette Badjo Ezouehu,1953,http://www.wikidata.org/entity/Q1008,Ivory Coast,Point(-6.0 8.0)
http://www.wikidata.org/entity/Q91801482,Maria Duran Febrer,1953,http://www.wikidata.org/entity/Q49567,Manacor,Point(3.208888888 39.57)
http://www.wikidata.org/entity/Q110899954,Q110899954,1953,http://www.wikidata.org/entity/Q168811,Kazakh Soviet Socialist Republic,
http://www.wikidata.org/entity/Q28208999,Empar Bria Pelufo,1953,http://www.wikidata.org/entity/Q931780,Alzira,Point(-0.435 39.15)
http://www.wikidata.org/entity/Q69910135,Ana Correa Benites,1953,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q66035601,Magaly Reyes Chávez,1953,http://www.wikidata.org/entity/Q1430907,Cajeme,Point(-109.833333333 27.75)
http://www.wikidata.org/entity/Q119242894,Miria Rukoza Koburunga Matembe,1953,http://www.wikidata.org/entity/Q49298163,Kashari County,Point(30.58333 -0.46667)
http://www.wikidata.org/entity/Q27691416,Yasser Harrak,1953,http://www.wikidata.org/entity/Q126148,Tangier,Point(-5.803888888 35.776666666)
http://www.wikidata.org/entity/Q102416738,Virgelina Chará,1953,http://www.wikidata.org/entity/Q230602,Cauca Department,Point(-76.85 2.283333333)
http://www.wikidata.org/entity/Q16185553,George Rolph,1953,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q16148355,Mohammed Ahmed Abdallah,1953,http://www.wikidata.org/entity/Q886772,Marrah Mountains,Point(24.367777777 13.044166666)
http://www.wikidata.org/entity/Q109518395,Pedro Pablo Prada García,1953,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q1745379,Klaus Laabs,1953,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q108807064,Les K. Wright,1953,http://www.wikidata.org/entity/Q128069,Syracuse,Point(-76.144423 43.046899)
http://www.wikidata.org/entity/Q6152382,Jane Hirshfield,1953,http://www.wikidata.org/entity/Q11299,Manhattan,Point(-73.994166666 40.728333333)
http://www.wikidata.org/entity/Q30903014,María Isela Lozoya Velo,1953,http://www.wikidata.org/entity/Q655,Chihuahua,Point(-106.073333333 28.639166666)
http://www.wikidata.org/entity/Q1894555,Marek Antoni Nowicki,1953,http://www.wikidata.org/entity/Q218980,Siemiatycze,Point(22.8625 52.427222222)
http://www.wikidata.org/entity/Q108758583,Diana Miloslavich,1953,http://www.wikidata.org/entity/Q468782,Huancayo,Point(-75.216666666 -12.066666666)
http://www.wikidata.org/entity/Q364484,Thomas Andrews,1953,http://www.wikidata.org/entity/Q49193,Brockton,Point(-71.018888888 42.083333333)
http://www.wikidata.org/entity/Q4336698,Oleg Orlov,1953,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q22691281,Monika Barz,1953,http://www.wikidata.org/entity/Q3898,Castrop-Rauxel,Point(7.316666666 51.55)
http://www.wikidata.org/entity/Q107969,Matthias Frings,1953,http://www.wikidata.org/entity/Q1017,Aachen,Point(6.083788 50.776207)
http://www.wikidata.org/entity/Q528907,Peter Garrett,1953,http://www.wikidata.org/entity/Q3130,Sydney,Point(151.21 -33.867777777)
http://www.wikidata.org/entity/Q22340175,Abena Busia,1953,http://www.wikidata.org/entity/Q117,Ghana,Point(-1.08 8.03)
http://www.wikidata.org/entity/Q104150351,Nestor Fantini,1953,http://www.wikidata.org/entity/Q44210,Córdoba,Point(-64.183333333 -31.416666666)
http://www.wikidata.org/entity/Q2086841,V,1953,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
http://www.wikidata.org/entity/Q1290042,Eduard Stapel,1953,http://www.wikidata.org/entity/Q526337,Bismark,Point(11.55 52.666666666)
http://www.wikidata.org/entity/Q3194965,Kem Sokha,1953,http://www.wikidata.org/entity/Q4929370,Tram Kak District,Point(104.583 11.0)
http://www.wikidata.org/entity/Q3194965,Kem Sokha,1953,http://www.wikidata.org/entity/Q4929370,Tram Kak District,Point(104.60821 11.00998)
http://www.wikidata.org/entity/Q815637,Belissa Andía Pérez,1953,http://www.wikidata.org/entity/Q3314063,Atico District,Point(-73.619939 -16.225277)
http://www.wikidata.org/entity/Q85875291,Margarida Martins,1953,http://www.wikidata.org/entity/Q597,Lisbon,Point(-9.139016 38.708042)
http://www.wikidata.org/entity/Q3423000,Reed Brody,1953,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
http://www.wikidata.org/entity/Q625810,Alexandr Podrabinek,1953,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q9322076,Qin Yongmin,1953,http://www.wikidata.org/entity/Q11746,Wuhan,Point(114.288055555 30.587222222)
http://www.wikidata.org/entity/Q62029766,Marjorie Farquharson,1953,http://www.wikidata.org/entity/Q4093,Glasgow,Point(-4.25 55.861111111)
http://www.wikidata.org/entity/Q83740,Steve Biddulph,1953,http://www.wikidata.org/entity/Q2332298,Saltburn-by-the-Sea,Point(-0.9732 54.5828)
http://www.wikidata.org/entity/Q125083071,Chris Bearchell,1953,http://www.wikidata.org/entity/Q2096,Edmonton,Point(-113.5 53.533333333)
http://www.wikidata.org/entity/Q16019695,Sally Gross,1953,http://www.wikidata.org/entity/Q5465,Cape Town,Point(18.423888888 -33.925277777)
http://www.wikidata.org/entity/Q1357018,Raoul Peck,1953,http://www.wikidata.org/entity/Q34261,Port-au-Prince,Point(-72.338611111 18.5425)
http://www.wikidata.org/entity/Q5560824,Henry Ascher,1953,http://www.wikidata.org/entity/Q25287,Gothenburg,Point(11.9675 57.7075)
http://www.wikidata.org/entity/Q20605366,Rhoda Kadalie,1953,http://www.wikidata.org/entity/Q5465,Cape Town,Point(18.423888888 -33.925277777)
http://www.wikidata.org/entity/Q8863,Klaus Wowereit,1953,http://www.wikidata.org/entity/Q56036,West Berlin,Point(13.28 52.5)
http://www.wikidata.org/entity/Q11983986,Lilia Shibanova,1953,http://www.wikidata.org/entity/Q3426,Voronezh,Point(39.210555555 51.671666666)
http://www.wikidata.org/entity/Q559228,Taner Akçam,1953,http://www.wikidata.org/entity/Q8078946,Ölçek,Point(42.853333333 41.126388888)
http://www.wikidata.org/entity/Q14594557,Ayoka Chenzira,1953,http://www.wikidata.org/entity/Q1345,Philadelphia,Point(-75.163611111 39.952777777)
http://www.wikidata.org/entity/Q125966643,Manolo Forno,1953,http://www.wikidata.org/entity/Q5582862,Cusco,Point(-71.983333 -13.522222)
http://www.wikidata.org/entity/Q1182143,Dede Oetomo,1953,http://www.wikidata.org/entity/Q11449,Pasuruan,Point(112.906477777 -7.640622222)
http://www.wikidata.org/entity/Q160163,Norman Finkelstein,1953,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
http://www.wikidata.org/entity/Q9299001,Yang Hsien-hung,1953,http://www.wikidata.org/entity/Q133865,Changhua County,Point(120.533333333 23.933333333)
http://www.wikidata.org/entity/Q58073,Héctor Timerman,1953,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q541751,Hina Jilani,1953,http://www.wikidata.org/entity/Q11739,Lahore,Point(74.343611111 31.549722222)
http://www.wikidata.org/entity/Q117468588,Siti Mirza Nuria Arifin,1953,http://www.wikidata.org/entity/Q8131,Palembang,Point(104.764444444 -2.983333333)
http://www.wikidata.org/entity/Q771111,Jenny de la Torre Castro,1954,http://www.wikidata.org/entity/Q1711521,Naska,Point(-74.943611111 -14.828888888)
http://www.wikidata.org/entity/Q771111,Jenny de la Torre Castro,1954,http://www.wikidata.org/entity/Q1711521,Naska,Point(-74.93895 -14.83098)
http://www.wikidata.org/entity/Q5207397,Daayiee Abdullah,1954,http://www.wikidata.org/entity/Q12439,Detroit,Point(-83.0475 42.331666666)
http://www.wikidata.org/entity/Q3505585,Susan Leigh Star,1954,http://www.wikidata.org/entity/Q1387,Rhode Island,Point(-71.5 41.7)
http://www.wikidata.org/entity/Q108301300,Fatima Gailani,1954,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
http://www.wikidata.org/entity/Q2653296,Yang Chunlin,1954,http://www.wikidata.org/entity/Q29003,Jiamusi,Point(130.36531 46.80808)
http://www.wikidata.org/entity/Q11681794,Fatana Ishaq Gailani nuo,1954,http://www.wikidata.org/entity/Q1138904,Kingdom of Afghanistan,Point(65.0 33.0)
http://www.wikidata.org/entity/Q9697357,Carlos Terena,1954,http://www.wikidata.org/entity/Q112228466,Taunay,
http://www.wikidata.org/entity/Q58797822,Zita Küng,1954,http://www.wikidata.org/entity/Q72,Zürich,Point(8.541111111 47.374444444)
http://www.wikidata.org/entity/Q17580409,Mohit Ray,1954,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
http://www.wikidata.org/entity/Q109216099,Binta Sarr,1954,http://www.wikidata.org/entity/Q3100518,Guinguinéo,Point(-15.95 14.266666666)
http://www.wikidata.org/entity/Q6909440,Anat Hoffman,1954,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.225555555 31.778888888)
http://www.wikidata.org/entity/Q20828346,Ourida Chouaki,1954,http://www.wikidata.org/entity/Q3529993,Tizi Rached,Point(4.19176 36.6718)
http://www.wikidata.org/entity/Q54358546,Birubala Rabha,1954,http://www.wikidata.org/entity/Q579832,Goalpara,Point(90.62 26.17)
http://www.wikidata.org/entity/Q6809589,Mehmet Bekaroğlu,1954,http://www.wikidata.org/entity/Q964710,Fındıklı,Point(41.1429403 41.2704528)
http://www.wikidata.org/entity/Q106367522,Margoth Escobar,1954,http://www.wikidata.org/entity/Q214814,Pastaza Province,Point(-76.9 -1.7)
http://www.wikidata.org/entity/Q3281164,Malachi Ritscher,1954,http://www.wikidata.org/entity/Q853559,Dickinson,Point(-102.788888888 46.883611111)
http://www.wikidata.org/entity/Q2333767,Dorothee Wong Loi Sing,1954,http://www.wikidata.org/entity/Q3001,Paramaribo,Point(-55.166666666 5.866666666)
http://www.wikidata.org/entity/Q229455,Cindy Sherman,1954,http://www.wikidata.org/entity/Q1003074,Glen Ridge,Point(-74.2046 40.8048)
http://www.wikidata.org/entity/Q119623016,Nikki Dorakis,1954,http://www.wikidata.org/entity/Q1026673,Ventnor,Point(-1.2084 50.5976)
http://www.wikidata.org/entity/Q2479096,Kim Gandy,1954,http://www.wikidata.org/entity/Q877897,Bossier City,Point(-93.6914 32.5178)
http://www.wikidata.org/entity/Q465183,Renate Dorrestein,1954,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
http://www.wikidata.org/entity/Q5110951,Christine Burns,1954,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
http://www.wikidata.org/entity/Q55649308,Susan Weiss,1954,http://www.wikidata.org/entity/Q1408,New Jersey,Point(-74.5 40.0)
http://www.wikidata.org/entity/Q4303647,Karinna Moskalenko,1954,http://www.wikidata.org/entity/Q9248,Baku,Point(49.835183333 40.366655555)
http://www.wikidata.org/entity/Q16186343,Olga Lipovskaya,1954,http://www.wikidata.org/entity/Q5387,Kirov Oblast,Point(49.833333333 58.766666666)
http://www.wikidata.org/entity/Q50825333,Rabéa Naciri,1954,http://www.wikidata.org/entity/Q7903,Casablanca,Point(-7.62 33.599166666)
http://www.wikidata.org/entity/Q455938,Phil Zimmermann,1954,http://www.wikidata.org/entity/Q138367,Camden,Point(-75.1066 39.9368)
http://www.wikidata.org/entity/Q3358510,Rajani Thiranagama,1954,http://www.wikidata.org/entity/Q215277,Jaffna,Point(80.016666666 9.664722222)
http://www.wikidata.org/entity/Q60831436,Aleksandr Gaponenko,1954,http://www.wikidata.org/entity/Q33349,Melitopol,Point(35.3675 46.848888888)
http://www.wikidata.org/entity/Q3104332,Gerry Conlon,1954,http://www.wikidata.org/entity/Q10686,Belfast,Point(-5.93 54.596388888)
http://www.wikidata.org/entity/Q4305051,Sergey Mokhnatkin,1954,http://www.wikidata.org/entity/Q5426,Izhevsk,Point(53.216666666 56.85)
http://www.wikidata.org/entity/Q17154650,Andrei Nikolaevich Mironov,1954,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q4165667,Essam el-Erian,1954,http://www.wikidata.org/entity/Q12247840,Nahya,Point(31.127893 30.047813)
http://www.wikidata.org/entity/Q5562899,Gina McCarthy,1954,http://www.wikidata.org/entity/Q100,Boston,Point(-71.057777777 42.360277777)
http://www.wikidata.org/entity/Q3518417,Mallika Sarabhai,1954,http://www.wikidata.org/entity/Q1070,Ahmedabad,Point(72.579722222 23.021944444)
http://www.wikidata.org/entity/Q21484396,Alexander Muchnik,1954,http://www.wikidata.org/entity/Q1874,Odesa,Point(30.73262 46.47747)
http://www.wikidata.org/entity/Q1539074,Mu Sochua,1954,http://www.wikidata.org/entity/Q1850,Phnom Penh,Point(104.921027777 11.569583333)
http://www.wikidata.org/entity/Q16940108,Izabel Maria Loureiro Maior,1954,http://www.wikidata.org/entity/Q8678,Rio de Janeiro,Point(-43.205555555 -22.911111111)
http://www.wikidata.org/entity/Q123691834,Gonzalo Abarca,1954,http://www.wikidata.org/entity/Q478675,Riobamba,Point(-78.648333333 -1.673055555)
http://www.wikidata.org/entity/Q34059010,Barbara May Cameron,1954,http://www.wikidata.org/entity/Q3028848,Standing Rock Indian Reservation,Point(-101.2 45.75)
http://www.wikidata.org/entity/Q970357,Susana Trimarco,1954,http://www.wikidata.org/entity/Q44255,San Miguel de Tucumán,Point(-65.216666666 -26.816666666)
http://www.wikidata.org/entity/Q74205,Lissy Gröner,1954,http://www.wikidata.org/entity/Q528740,Langenfeld,Point(10.516666666 49.616666666)
http://www.wikidata.org/entity/Q469665,Jens Galschiøt,1954,http://www.wikidata.org/entity/Q3223801,Frederikssund,Point(12.0637 55.8406)
http://www.wikidata.org/entity/Q28501627,Matilde Lindo,1954,http://www.wikidata.org/entity/Q1008456,Puerto Cabezas,Point(-83.383125 14.029413888)
http://www.wikidata.org/entity/Q529062,Herbert Anaya,1954,http://www.wikidata.org/entity/Q3110,San Salvador,Point(-89.191427777 13.698963888)
http://www.wikidata.org/entity/Q4965569,Brian Walters,1954,http://www.wikidata.org/entity/Q3141,Melbourne,Point(144.963055555 -37.814166666)
http://www.wikidata.org/entity/Q735504,Daryush Shokof,1954,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q11719794,Janina Chmielowska,1954,http://www.wikidata.org/entity/Q105060,Sosnowiec,Point(19.166666666 50.3)
http://www.wikidata.org/entity/Q11719794,Janina Chmielowska,1954,http://www.wikidata.org/entity/Q105060,Sosnowiec,Point(19.1946 50.2711)
http://www.wikidata.org/entity/Q710363,Feng Zhenghu,1954,http://www.wikidata.org/entity/Q42635,Wenzhou,Point(120.656075 27.999128)
http://www.wikidata.org/entity/Q25462934,Julia Suryakusuma,1954,http://www.wikidata.org/entity/Q987,New Delhi,Point(77.208888888 28.613888888)
http://www.wikidata.org/entity/Q5521825,Gara LaMarche,1954,http://www.wikidata.org/entity/Q1028023,Westerly,Point(-71.827222222 41.3775)
http://www.wikidata.org/entity/Q110126,Hrant Dink,1954,http://www.wikidata.org/entity/Q165995,Malatya,Point(38.3094 38.35062)
http://www.wikidata.org/entity/Q42301448,Jan-Paul Pouliquen,1954,http://www.wikidata.org/entity/Q212566,Bois-Colombes,Point(2.268333333 48.9175)
http://www.wikidata.org/entity/Q60635287,Julia Grant,1954,http://www.wikidata.org/entity/Q184090,Preston,Point(-2.698055555 53.759444444)
http://www.wikidata.org/entity/Q107349922,Mikel Martin Conde,1954,http://www.wikidata.org/entity/Q681893,Errenteria,Point(-1.8986133 43.3125271)
http://www.wikidata.org/entity/Q2662864,Rosi Braidotti,1954,http://www.wikidata.org/entity/Q53269,Latisana,Point(13.0 45.783333333)
http://www.wikidata.org/entity/Q6308380,Julie McCrossin,1954,http://www.wikidata.org/entity/Q3130,Sydney,Point(151.21 -33.867777777)
http://www.wikidata.org/entity/Q380433,Al Sharpton,1954,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
http://www.wikidata.org/entity/Q2335331,Cleve Jones,1954,http://www.wikidata.org/entity/Q166481,West Lafayette,Point(-86.9125 40.441944444)
http://www.wikidata.org/entity/Q6777103,Martine Rothblatt,1954,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
http://www.wikidata.org/entity/Q63683664,Marcelo Brodsky,1954,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q26209692,Ajamu Baraka,1954,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
