"fk_personne","personne","gender","zone_geo","annee_naissance","domaines","eff"
http://www.wikidata.org/entity/Q28078092,Saudatu Mahdi,F,Afrique,1957,acti_droits_humains,1
http://www.wikidata.org/entity/Q28065679,Matilde Toniolli,F,Amérique du sud,1928,acti_droits_humains,1
http://www.wikidata.org/entity/Q28051889,Eman Ghalebová,F,Europe,1998,acti_droits_humains,1
http://www.wikidata.org/entity/Q2804005,Sienie Strikwerda,F,Europe,1921,acti_droits_femmes,1
http://www.wikidata.org/entity/Q28026926,Morena Herrera,F,Amérique du sud,1960,acti_droits_humains,1
http://www.wikidata.org/entity/Q28018742,Frank Richter,M,Europe,1966,acti_droits_humains,1
http://www.wikidata.org/entity/Q28003255,Yuyun Wahyuningrum,F,Asie ,1973,acti_droits_humains,1
http://www.wikidata.org/entity/Q27978883,Erin McKenney,F,Amérique du nord,1998,acti_droits_humains,1
http://www.wikidata.org/entity/Q27974255,Mumtaz Shaikh,F,Asie ,1981,acti_droits_femmes,1
http://www.wikidata.org/entity/Q27970206,Caleb Orozco,M,Amérique du sud,1973,acti_droits_humains,1
http://www.wikidata.org/entity/Q2796581,Ralf Hirsch,M,Europe,1960,acti_droits_humains,1
http://www.wikidata.org/entity/Q27943315,Matlyuba Kamilova,F,Asie ,1960,acti_droits_humains,1
http://www.wikidata.org/entity/Q27909258,Churan Zheng,F,Asie ,1989,acti_droits_femmes,1
http://www.wikidata.org/entity/Q27887359,Betu Singh,F,Asie ,1964,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q27825220,Abdul Nawaz Bugti,M,Asie ,1992,acti_droits_humains,1
http://www.wikidata.org/entity/Q2780641,Lily Boeykens,F,Europe,1930,acti_droits_femmes,1
http://www.wikidata.org/entity/Q27733826,Nguyễn Văn Oai,M,Asie ,1981,acti_droits_humains,1
http://www.wikidata.org/entity/Q27727702,Issa Amro,M,Asie ,1980,acti_droits_humains,1
http://www.wikidata.org/entity/Q277272,Mary Shanthi Dairiam,F,Asie ,1939,acti_droits_humains,1
http://www.wikidata.org/entity/Q27710537,Louisa Fast,F,Amérique du nord,1878,acti_droits_femmes,1
http://www.wikidata.org/entity/Q27586750,Lamiya Aji Bashar,F,Asie ,1998,acti_droits_humains,1
http://www.wikidata.org/entity/Q275452,Johnnie Carr,F,Amérique du nord,1911,acti_droits_humains,1
http://www.wikidata.org/entity/Q2752959,Frederike Meyboom,F,Europe,1871,acti_droits_femmes,1
http://www.wikidata.org/entity/Q273909,Lee Soon-ok,F,Asie ,1947,acti_droits_humains,1
http://www.wikidata.org/entity/Q27119680,Gerardo Vargas Varela,M,Amérique du sud,1960,acti_droits_humains,1
http://www.wikidata.org/entity/Q27119186,Roxana D’Escobar,F,Amérique du sud,1948,acti_droits_humains,1
http://www.wikidata.org/entity/Q26883990,Hertha Jäger,F,Europe,1879,acti_droits_femmes,1
http://www.wikidata.org/entity/Q26865607,Ligya Wachter,F,Europe,1953,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q26800665,Cesare P.R. Romano,M,Europe,1969,acti_droits_humains,1
http://www.wikidata.org/entity/Q26761021,Alice Mabota,F,Afrique,1949,acti_droits_humains,1
http://www.wikidata.org/entity/Q26702679,Rodjaraeg Wattanapanit,F,Asie ,1967,acti_droits_humains,1
http://www.wikidata.org/entity/Q2653296,Yang Chunlin,M,Asie ,1954,acti_droits_humains,1
http://www.wikidata.org/entity/Q2641416,Ashawn Dabney-Small,M,Amérique du nord,1981,acti_droits_humains,1
http://www.wikidata.org/entity/Q26270016,Pedro Bissonette,M,Amérique du nord,1944,acti_droits_humains,1
http://www.wikidata.org/entity/Q25938104,Karla Morales,F,Amérique du sud,1986,acti_droits_humains,1
http://www.wikidata.org/entity/Q25846483,Joaquim da Fonseca,M,Asie ,1950,acti_droits_humains,1
http://www.wikidata.org/entity/Q25479642,Jock Palfreeman,M,Océanie,1986,acti_droits_humains,1
http://www.wikidata.org/entity/Q25457407,Anis Hidayah,F,Asie ,1976,acti_droits_humains,1
http://www.wikidata.org/entity/Q2545673,Azucena Villaflor,F,Amérique du sud,1924,acti_droits_humains,1
http://www.wikidata.org/entity/Q2522770,Louise Frederike Wijnaendts,F,Europe,1845,acti_droits_femmes,1
http://www.wikidata.org/entity/Q24955909,Gianni Buquicchio,M,Europe,1944,acti_droits_humains,1
http://www.wikidata.org/entity/Q24951567,Rosalie La Flesche Farley,F,Amérique du nord,1861,acti_droits_femmes,1
http://www.wikidata.org/entity/Q2493058,Gregory Stanton,M,Amérique du nord,1950,acti_droits_humains,1
http://www.wikidata.org/entity/Q24868755,Kotarō Miura,M,Asie ,1960,acti_droits_humains,1
http://www.wikidata.org/entity/Q24852059,Clare Byarugaba,F,Afrique,1901,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q24837835,Wu Gan,M,Asie ,1973,acti_droits_humains,1
http://www.wikidata.org/entity/Q24572648,Jaha Dukureh,F,Afrique,1989,acti_droits_femmes,1
http://www.wikidata.org/entity/Q24427845,Irena Rzeplińska,F,Europe,1949,acti_droits_humains,1
http://www.wikidata.org/entity/Q24287381,María Payá Acevedo,F,Amérique du sud,1989,acti_droits_humains,1
http://www.wikidata.org/entity/Q24204044,Magdalena Westerveld,F,Europe,1878,acti_droits_femmes,1
http://www.wikidata.org/entity/Q24040579,Peter Grimm,M,Europe,1965,acti_droits_humains,1
http://www.wikidata.org/entity/Q24005696,Master Vijay Singh,M,Asie ,1962,acti_droits_humains,1
http://www.wikidata.org/entity/Q2391178,Tamara Chikunova,F,Asie ,1948,acti_droits_humains,1
http://www.wikidata.org/entity/Q23906694,Immaculée Birhaheka,F,Afrique,1959,acti_droits_humains,1
http://www.wikidata.org/entity/Q23904985,Gonçalo Dumas Diniz,M,Europe,1972,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q23762829,Dawoud al-Marhoon,M,Asie ,1995,acti_droits_humains,1
http://www.wikidata.org/entity/Q23750752,Javier de Nicoló,M,Europe,1928,acti_droits_humains,1
http://www.wikidata.org/entity/Q2374194,Sylvia Głowacki,F,Europe,1868,acti_droits_femmes,1
http://www.wikidata.org/entity/Q23641675,Relmu Ñamku,F,Amérique du sud,1977,acti_droits_humains,1
http://www.wikidata.org/entity/Q23515462,Kitty Kuse,F,Europe,1904,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q23419417,James Obergefell,M,Amérique du nord,1966,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q23304251,Avital Sharansky,F,Europe,1950,acti_droits_humains,1
http://www.wikidata.org/entity/Q23071636,Alisa Fuss,F,Europe,1919,acti_droits_humains,1
http://www.wikidata.org/entity/Q23050632,Alekseĭ Murzhenko,M,Europe,1942,acti_droits_humains,1
http://www.wikidata.org/entity/Q23021054,Augusta Moll-Weiss,F,Europe,1863,acti_droits_femmes,1
http://www.wikidata.org/entity/Q22980153,Golden Misabiko,M,Afrique,1956,acti_droits_humains,1
http://www.wikidata.org/entity/Q22955277,Catherina Geertruida Doijer,F,Europe,1858,acti_droits_femmes,1
http://www.wikidata.org/entity/Q22919577,Felix Serebrov,M,Europe,1930,acti_droits_humains,1
http://www.wikidata.org/entity/Q22810318,Thérèse Clerc,F,Europe,1927,acti_droits_femmes,1
http://www.wikidata.org/entity/Q22809921,Muzoon Almellehan,F,Asie ,1999,acti_droits_humains,1
http://www.wikidata.org/entity/Q22695439,Catharina Agatha Worp-Roland Holst,F,Europe,1854,acti_droits_femmes,1
http://www.wikidata.org/entity/Q22570165,Kjell Rindar,M,Europe,1941,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q2250798,Schulamit König,F,Asie ,1930,acti_droits_humains,1
http://www.wikidata.org/entity/Q22443067,Dientje Dull,F,Europe,1854,acti_droits_femmes,1
http://www.wikidata.org/entity/Q2243083,Maviye Karaman Ince,F,Europe,1949,acti_droits_femmes,1
http://www.wikidata.org/entity/Q22350628,Suciwati,F,Asie ,1968,acti_droits_humains,1
http://www.wikidata.org/entity/Q22341553,Yahya Assiri,M,Asie ,1980,acti_droits_humains,1
http://www.wikidata.org/entity/Q22337614,Alexandra Larsson (Swedish Air Force),LGBTQ,Europe,1974,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q22125075,Sei Fujii,M,Amérique du nord,1882,acti_droits_humains,1
http://www.wikidata.org/entity/Q22100201,Zhao Wei,F,Asie ,1991,acti_droits_humains,1
http://www.wikidata.org/entity/Q22099742,Victoria Hsu,F,Asie ,1972,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q21603963,Thelma C. Davidson Adair,F,Amérique du nord,1920,acti_droits_humains,1
http://www.wikidata.org/entity/Q21597994,Khatijun Nissa Siraj,F,Asie ,1925,acti_droits_femmes,1
http://www.wikidata.org/entity/Q21552307,Mary Jean Crenshaw Tully,F,Amérique du nord,1925,acti_droits_femmes,1
http://www.wikidata.org/entity/Q21538738,Harriet Christina Newcomb,F,Europe,1854,acti_droits_femmes,1
http://www.wikidata.org/entity/Q21537423,Erna Laura Keighley,F,Océanie,1891,acti_droits_femmes,1
http://www.wikidata.org/entity/Q21484022,Horacio Ballester,M,Amérique du sud,1927,acti_droits_humains,1
http://www.wikidata.org/entity/Q21151304,Christine Goodwin,LGBTQ,Europe,1937,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q21067272,Nicole Fisher,F,Amérique du nord,1982,acti_droits_humains,1
http://www.wikidata.org/entity/Q21033959,Javier Chocobar,M,Amérique du sud,1941,acti_droits_humains,1
http://www.wikidata.org/entity/Q20985226,Raffi Freedman-Gurspan,LGBTQ,Amérique du sud,1987,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20898853,Denise Marshall,F,Europe,1961,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20880434,Fatima al-Aqel,F,Asie ,1957,acti_droits_humains,1
http://www.wikidata.org/entity/Q20828346,Ourida Chouaki,F,Afrique,1954,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20811058,Jamala al-Baidhani,F,Asie ,1977,acti_droits_humains,1
http://www.wikidata.org/entity/Q20747062,Ligia Canto Lugo,F,Amérique du sud,1901,acti_droits_humains,1
http://www.wikidata.org/entity/Q20735777,Stacy Lentz,F,Amérique du nord,1970,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20714031,Roza Salih,F,Europe,1989,acti_droits_humains,1
http://www.wikidata.org/entity/Q20685422,Carmen Sánchez de Bustamante Calvo,F,Amérique du sud,1891,acti_droits_humains,1
http://www.wikidata.org/entity/Q20684624,Mariah Lopez,LGBTQ,Amérique du nord,1985,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20683861,Ruth Baldacchino,LGBTQ,Europe,1979,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20676244,Hiker Chiu,LGBTQ,Asie ,1966,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q2066757,Louise Went,F,Europe,1865,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20644111,Adriana Portillo-Bartow,F,Amérique du sud,1953,acti_droits_humains,1
http://www.wikidata.org/entity/Q20605366,Rhoda Kadalie,F,Afrique,1953,acti_droits_humains,1
http://www.wikidata.org/entity/Q2045571,Hann Diekmann,M,Europe,1896,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20435747,Réka Kinga Papp,F,Europe,1985,acti_droits_humains,1
http://www.wikidata.org/entity/Q20223318,Elsa Sánchez de Oesterheld,F,Amérique du sud,1925,acti_droits_humains,1
http://www.wikidata.org/entity/Q20195317,John Abdallah Wambere,M,Afrique,1973,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q2012353,Abdullah al-Mansouri,F,Europe,1946,acti_droits_humains,1
http://www.wikidata.org/entity/Q20090438,Tamara Ching,LGBTQ,Amérique du nord,1949,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20089059,Johanne Kirstine Andersen,F,Europe,1862,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20084039,Yulia Marushevska,F,Europe,1989,acti_droits_humains,1
http://www.wikidata.org/entity/Q20065581,Iris Akahoshi,F,Amérique du nord,1929,acti_droits_humains,1
http://www.wikidata.org/entity/Q20065078,Madeleine Lim,F,Amérique du nord,1964,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q20031792,Lucretia Jacoba Baart,F,Europe,1850,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20017550,Geertruida Römelingh,F,Europe,1850,acti_droits_femmes,1
http://www.wikidata.org/entity/Q20015176,Félix Díaz,M,Amérique du sud,1959,acti_droits_humains,1
http://www.wikidata.org/entity/Q20010785,Ji Seong-ho,M,Asie ,1982,acti_droits_humains,1
http://www.wikidata.org/entity/Q19999445,Eugeni Rodríguez i Giménez,M,Europe,1965,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q19963113,Suzana Lipovac,F,Europe,1968,acti_droits_humains,1
http://www.wikidata.org/entity/Q19959424,Alganesh Fessaha,F,Europe,1948,acti_droits_humains,1
http://www.wikidata.org/entity/Q19956113,Clara Guthrie d'Arcis,F,Europe,1879,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19917614,Valentina Sagala,F,Asie ,1977,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19894336,Cecil Rajendra,M,Asie ,1941,acti_droits_humains,1
http://www.wikidata.org/entity/Q19892743,Hussain Jawad,M,Asie ,1987,acti_droits_humains,1
http://www.wikidata.org/entity/Q19892264,Ruby Corado,LGBTQ,Amérique du sud,1970,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q19835546,Ray Jackson,M,Océanie,1941,acti_droits_humains,1
http://www.wikidata.org/entity/Q1983055,Samir Bargachi,M,Afrique,1987,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q19830022,Sabeen Mehmud,F,Asie ,1975,acti_droits_humains,1
http://www.wikidata.org/entity/Q19801208,Mari Ellis,F,Europe,1913,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19788585,Ana Bella Estévez,F,Europe,1972,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19766054,Blake Brockington,LGBTQ,Amérique du nord,1996,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q19757969,Reinhardt Brandstätter,M,Europe,1952,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q19754707,Anna Maria Gesina Bosscha,F,Europe,1826,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19752983,Umi Sardjono,F,Asie ,1923,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19668185,Sayaka Osakabe,F,Asie ,1977,acti_droits_femmes,1
http://www.wikidata.org/entity/Q19646335,Silverio Pinto Baptista,M,Asie ,1969,acti_droits_humains,1
http://www.wikidata.org/entity/Q19629846,Mabrouck Jomode Elie Getty,M,Afrique,1978,acti_droits_humains,1
http://www.wikidata.org/entity/Q19593654,Suzette Jordan,F,Asie ,1974,acti_droits_humains,1
http://www.wikidata.org/entity/Q19502104,Christel Neudeck,F,Europe,1942,acti_droits_humains,1
http://www.wikidata.org/entity/Q19364597,Verónica Cruz Sánchez,F,Amérique du sud,1971,acti_droits_humains,1
http://www.wikidata.org/entity/Q19289061,Lennart Binder,M,Europe,1948,acti_droits_humains,1
http://www.wikidata.org/entity/Q1912397,Jo van Dijk,M,Europe,1912,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18964089,Jutta Bojsen-Møller,F,Europe,1837,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18910356,Rita Mahato,F,Asie ,1975,acti_droits_femmes,1
http://www.wikidata.org/entity/Q1886607,Martin Luther King III,M,Amérique du nord,1957,acti_droits_humains,1
http://www.wikidata.org/entity/Q18819413,Eliza Sturge,F,Europe,1842,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18786103,Klara Caro,F,Europe,1886,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18763788,Ahmed Harqan,M,Afrique,1982,acti_droits_humains,1
http://www.wikidata.org/entity/Q18715940,He Zhen,F,Asie ,1884,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18711628,Rasmea Odeh,F,Asie ,1947,acti_droits_humains,1
http://www.wikidata.org/entity/Q18710898,Irmtraut Wäger,F,Europe,1919,acti_droits_humains,1
http://www.wikidata.org/entity/Q18707098,Simone Iff,F,Europe,1924,acti_droits_femmes,1
http://www.wikidata.org/entity/Q1869505,Anneke van Baalen,F,Europe,1937,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18685010,Ann-Kio Briggs,F,Afrique,1952,acti_droits_humains,1
http://www.wikidata.org/entity/Q18684593,Marie-Josèphe Réchard,F,Europe,1895,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18684095,Laure Beddoukh,F,Europe,1887,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18683934,Ali Gohar,M,Asie ,1956,acti_droits_humains,1
http://www.wikidata.org/entity/Q18640358,Diane Kingston,F,Europe,1966,acti_droits_humains,1
http://www.wikidata.org/entity/Q18638155,Elly Barnes,F,Europe,1971,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18421912,Rahima Begum,F,Europe,1984,acti_droits_humains,1
http://www.wikidata.org/entity/Q18412616,Richard Wadani,M,Europe,1922,acti_droits_humains,1
http://www.wikidata.org/entity/Q18381035,Rashida Manjoo,F,Afrique,1901,acti_droits_humains,1
http://www.wikidata.org/entity/Q1836821,Scott Smith,M,Amérique du nord,1948,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18349404,Crystal Jang,F,Amérique du nord,1946,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q1833763,Mao Hengfeng,F,Asie ,1961,acti_droits_humains,1
http://www.wikidata.org/entity/Q18325380,Lisa Power,F,Europe,1954,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18280349,Vladimir Shnitke,M,Europe,1939,acti_droits_humains,1
http://www.wikidata.org/entity/Q18215015,Julia Bertrand,F,Europe,1877,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18207673,Aziza Siddiqui,F,Asie ,1983,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18207143,Ruth Mumbi,F,Afrique,1980,acti_droits_humains,1
http://www.wikidata.org/entity/Q18206975,Anar Mammadli,M,Asie ,1978,acti_droits_humains,1
http://www.wikidata.org/entity/Q18204589,Sybil Brand,F,Amérique du nord,1899,acti_droits_humains,1
http://www.wikidata.org/entity/Q18168010,Gertrude Richardson,F,Europe,1875,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18160348,Liam Hackett,M,Europe,1991,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18158191,Marc Solomon,M,Amérique du nord,1966,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18098305,Amina Masood Janjua,F,Asie ,1964,acti_droits_humains,1
http://www.wikidata.org/entity/Q1809505,Siep de Haan,M,Europe,1958,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18093252,Ietje Kooistra,F,Europe,1861,acti_droits_femmes,1
http://www.wikidata.org/entity/Q18043959,Steven Goldstein,M,Amérique du nord,1962,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18043792,Sarah Kate Ellis,F,Amérique du nord,1971,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q18001239,Hawa Abdallah Mohammed Salih,F,Afrique,1984,acti_droits_humains,1
http://www.wikidata.org/entity/Q17985854,Bertha Oliva,F,Amérique du sud,1956,acti_droits_humains,1
http://www.wikidata.org/entity/Q1782877,Konstanze Gerhard,F,Europe,1961,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q1777747,Ko Ko Gyi,M,Asie ,1961,acti_droits_humains,1
http://www.wikidata.org/entity/Q17776082,Gerd Fleischer,F,Europe,1942,acti_droits_humains,1
http://www.wikidata.org/entity/Q1774637,Şerafettin Kaya,M,Asie ,1929,acti_droits_humains,1
http://www.wikidata.org/entity/Q17632971,Gian Franco Rosales,LGBTQ,Amérique du sud,1986,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q17612280,Wazhma Frogh,F,Asie ,1950,acti_droits_humains,1
http://www.wikidata.org/entity/Q17612067,Suaad Allami,F,Asie ,1953,acti_droits_humains,1
http://www.wikidata.org/entity/Q17564409,Christina Noble,F,Europe,1944,acti_droits_humains,1
http://www.wikidata.org/entity/Q17542847,Suraya Pakzad,F,Asie ,1975,acti_droits_humains,1
http://www.wikidata.org/entity/Q17495684,Marimuthu Bharathan,M,Asie ,1961,acti_droits_humains,1
http://www.wikidata.org/entity/Q17486556,Lisa Kove,F,Amérique du nord,1958,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q17478237,Raquel Gvirtz,F,Amérique du sud,1924,acti_droits_humains,1
http://www.wikidata.org/entity/Q17466177,Sally Hitchiner,F,Europe,1980,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q17411468,Maria Catarina Sumarsih,F,Asie ,1952,acti_droits_humains,1
http://www.wikidata.org/entity/Q17400789,Charles R. Moore,M,Amérique du nord,1934,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q17377478,Agniva Lahiri,M,Asie ,1979,acti_droits_LGBT,1
http://www.wikidata.org/entity/Q17309115,Marie Haps,F,Europe,1879,acti_droits_femmes,1
http://www.wikidata.org/entity/Q17308306,Pepe Julian Onziema,LGBTQ,Afrique,1980,acti_droits_humains,1
http://www.wikidata.org/entity/Q17295746,Romana Schlesinger,F,Europe,1986,acti_droits_humains,1
http://www.wikidata.org/entity/Q17279118,Agnès Callamard,F,Europe,1964,acti_droits_humains,1
http://www.wikidata.org/entity/Q17198348,Mike Ozekhome,M,Afrique,1957,acti_droits_humains,1
http://www.wikidata.org/entity/Q17171169,Lex Watson,M,Océanie,1943,acti_droits_LGBT,1
